cik,ticker,company_name,metric,value,unit,form,fiscal_year,fiscal_period,period_end,filed_date,accession_number,taxonomy,concept,source_url
0000001800,ABT,Abbott Laboratories,capex,2202000000.0,USD,10-K,2024,FY,2023-12-31,2025-02-21,0001628280-25-007110,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1800/000162828025007110/
0000001800,ABT,Abbott Laboratories,capex,1447000000.0,USD,10-Q,2024,Q3,2023-09-30,2024-10-31,0001628280-24-044602,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1800/000162828024044602/
0000001800,ABT,Abbott Laboratories,cash,3065000000.0,USD,10-Q,2019,Q2,2018-06-30,2019-07-31,0001410578-19-000606,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/1800/000141057819000606/
0000001800,ABT,Abbott Laboratories,gross_profit,3452000000.0,USD,10-K,2018,FY,2017-09-30,2019-02-22,0001047469-19-000624,us-gaap,GrossProfit,https://www.sec.gov/Archives/edgar/data/1800/000104746919000624/
0000001800,ABT,Abbott Laboratories,operating_income,1542000000.0,USD,10-Q,2023,Q2,2023-06-30,2023-08-03,0001628280-23-027203,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1800/000162828023027203/
0000001800,ABT,Abbott Laboratories,operating_income,6478000000.0,USD,10-K,2025,FY,2023-12-31,2026-02-20,0001628280-26-010185,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1800/000162828026010185/
0000001800,ABT,Abbott Laboratories,rd,654000000.0,USD,10-Q,2022,Q2,2021-06-30,2022-08-02,0001628280-22-020209,us-gaap,ResearchAndDevelopmentExpense,https://www.sec.gov/Archives/edgar/data/1800/000162828022020209/
0000006201,AAL,American,assets,64544000000.0,USD,10-Q,2020,Q2,2020-06-30,2020-07-23,0000006201-20-000089,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/6201/000000620120000089/
0000006201,AAL,American,cash,400000000.0,USD,10-Q,2018,Q1,2018-03-31,2018-04-26,0000006201-18-000016,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620118000016/
0000006201,AAL,American,cash,933000000.0,USD,10-Q,2024,Q3,2024-09-30,2024-10-24,0000006201-24-000060,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620124000060/
0000006201,AAL,American,equity,-780000000.0,USD,10-Q,2018,Q1,2017-12-31,2018-04-26,0000006201-18-000016,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620118000016/
0000320193,AAPL,Apple,capex,11085000000.0,USD,10-K,2023,FY,2021-09-25,2023-11-03,0000320193-23-000106,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/320193/000032019323000106/
0000320193,AAPL,Apple,cash,20289000000.0,USD,10-Q,2019,Q2,2017-09-30,2019-05-01,0000320193-19-000066,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/320193/000032019319000066/
0000320193,AAPL,Apple,cash,38016000000.0,USD,10-K,2021,FY,2020-09-26,2021-10-29,0000320193-21-000105,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/320193/000032019321000105/
0000320193,AAPL,Apple,equity,62146000000.0,USD,10-Q,2025,Q3,2023-09-30,2025-08-01,0000320193-25-000073,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/320193/000032019325000073/
0000320193,AAPL,Apple,inventory,5718000000.0,USD,10-K,2025,FY,2025-09-27,2025-10-31,0000320193-25-000079,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/
0000320193,AAPL,Apple,liabilities,241272000000.0,USD,10-Q,2018,Q2,2017-09-30,2018-05-02,0000320193-18-000070,us-gaap,Liabilities,https://www.sec.gov/Archives/edgar/data/320193/000032019318000070/
0000320193,AAPL,Apple,rd,8006000000.0,USD,10-Q,2024,Q3,2024-06-29,2024-08-02,0000320193-24-000081,us-gaap,ResearchAndDevelopmentExpense,https://www.sec.gov/Archives/edgar/data/320193/000032019324000081/
0000320193,AAPL,Apple,revenue,88293000000.0,USD,10-Q,2019,Q1,2017-12-30,2019-01-30,0000320193-19-000010,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/320193/000032019319000010/
0000320193,AAPL,Apple,shares_outstanding,15821946000.0,shares,10-Q,2023,Q1,2023-01-20,2023-02-03,0000320193-23-000006,dei,EntityCommonStockSharesOutstanding,https://www.sec.gov/Archives/edgar/data/320193/000032019323000006/
0001551152,ABBV,AbbVie Inc.,assets,56769000000.0,USD,10-Q,2019,Q1,2019-03-31,2019-05-03,0001551152-19-000016,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000016/
0001551152,ABBV,AbbVie Inc.,capex,482000000.0,USD,10-Q,2023,Q3,2022-09-30,2023-11-06,0001551152-23-000045,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1551152/000155115223000045/
0001551152,ABBV,AbbVie Inc.,cash,9201000000.0,USD,10-Q,2023,Q3,2022-12-31,2023-11-06,0001551152-23-000045,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1551152/000155115223000045/
0001551152,ABBV,AbbVie Inc.,eps,0.39,USD/shares,10-Q,2026,Q1,2026-03-31,2026-05-08,0001551152-26-000017,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1551152/000155115226000017/
0001559720,ABNB,AirBnB Class A,operating_cash_flow,1396030000.0,USD,10-Q,2022,Q2,2021-06-30,2022-08-03,0001559720-22-000012,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/1559720/000155972022000012/
0000001800,ABT,Abbott Laboratories,assets,68427000000.0,USD,10-Q,2019,Q2,2019-06-30,2019-07-31,0001410578-19-000606,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/1800/000141057819000606/
0000001800,ABT,Abbott Laboratories,cash,6838000000.0,USD,10-Q,2021,Q1,2020-12-31,2021-05-05,0001104659-21-061693,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1800/000110465921061693/
0000001800,ABT,Abbott Laboratories,debt,1500000000.0,USD,10-Q,2025,Q1,2024-12-31,2025-04-30,0001628280-25-021090,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/1800/000162828025021090/
0000001800,ABT,Abbott Laboratories,eps,3.91,USD/shares,10-K,2023,FY,2022-12-31,2024-02-16,0001628280-24-005348,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/
0000001800,ABT,Abbott Laboratories,inventory,3796000000.0,USD,10-K,2019,FY,2018-12-31,2020-02-21,0001104659-20-023904,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1800/000110465920023904/
0000001800,ABT,Abbott Laboratories,inventory,6570000000.0,USD,10-Q,2024,Q2,2023-12-31,2024-07-31,0001628280-24-033740,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1800/000162828024033740/
0000001800,ABT,Abbott Laboratories,inventory,6570000000.0,USD,10-Q,2024,Q3,2023-12-31,2024-10-31,0001628280-24-044602,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1800/000162828024044602/
0000001800,ABT,Abbott Laboratories,sga,9696000000.0,USD,10-K,2020,FY,2020-12-31,2021-02-19,0001104659-21-025751,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/1800/000110465921025751/
0000006201,AAL,American,operating_cash_flow,-1076000000.0,USD,10-Q,2020,Q2,2020-06-30,2020-07-23,0000006201-20-000089,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/6201/000000620120000089/
0000006201,AAL,American,operating_income,930000000.0,USD,10-Q,2022,Q3,2022-09-30,2022-10-20,0000006201-22-000086,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620122000086/
0000320193,AAPL,Apple,cash,34050000000.0,USD,10-Q,2021,Q3,2021-06-26,2021-07-28,0000320193-21-000065,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/320193/000032019321000065/
0000320193,AAPL,Apple,liabilities,283263000000.0,USD,10-Q,2022,Q2,2022-03-26,2022-04-29,0000320193-22-000059,us-gaap,Liabilities,https://www.sec.gov/Archives/edgar/data/320193/000032019322000059/
0000320193,AAPL,Apple,rd,2776000000.0,USD,10-Q,2018,Q2,2017-04-01,2018-05-02,0000320193-18-000070,us-gaap,ResearchAndDevelopmentExpense,https://www.sec.gov/Archives/edgar/data/320193/000032019318000070/
0000320193,AAPL,Apple,shares_outstanding,4275634000.0,shares,10-Q,2020,Q3,2020-07-17,2020-07-31,0000320193-20-000062,dei,EntityCommonStockSharesOutstanding,https://www.sec.gov/Archives/edgar/data/320193/000032019320000062/
0001551152,ABBV,AbbVie Inc.,equity,-8446000000.0,USD,10-K,2019,FY,2018-12-31,2020-02-21,0001551152-20-000007,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1551152/000155115220000007/
0001551152,ABBV,AbbVie Inc.,equity,12898000000.0,USD,10-Q,2024,Q3,2023-06-30,2024-11-04,0001551152-24-000040,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000040/
0001551152,ABBV,AbbVie Inc.,gross_profit,9174000000.0,USD,10-K,2020,FY,2020-12-31,2021-02-19,0001551152-21-000008,us-gaap,GrossProfit,https://www.sec.gov/Archives/edgar/data/1551152/000155115221000008/
0001551152,ABBV,AbbVie Inc.,inventory,3128000000.0,USD,10-K,2021,FY,2021-12-31,2022-02-18,0001551152-22-000007,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1551152/000155115222000007/
0001559720,ABNB,AirBnB Class A,operating_cash_flow,222727000.0,USD,10-K,2021,FY,2019-12-31,2022-02-25,0001559720-22-000006,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/1559720/000155972022000006/
0000001800,ABT,Abbott Laboratories,eps,2.5,USD/shares,10-K,2022,FY,2020-12-31,2023-02-17,0001628280-23-004026,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1800/000162828023004026/
0000001800,ABT,Abbott Laboratories,inventory,5157000000.0,USD,10-Q,2022,Q2,2021-12-31,2022-08-02,0001628280-22-020209,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1800/000162828022020209/
0000006201,AAL,American,assets,62141000000.0,USD,10-Q,2025,Q3,2025-09-30,2025-10-23,0000006201-25-000052,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/6201/000000620125000052/
0000320193,AAPL,Apple,equity,128249000000.0,USD,10-K,2019,FY,2016-09-24,2019-10-31,0000320193-19-000119,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/320193/000032019319000119/
0000320193,AAPL,Apple,equity,71932000000.0,USD,10-Q,2023,Q2,2021-12-25,2023-05-05,0000320193-23-000064,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/
0000320193,AAPL,Apple,net_income,21744000000.0,USD,10-Q,2022,Q3,2021-06-26,2022-07-29,0000320193-22-000070,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019322000070/
0000320193,AAPL,Apple,operating_income,35885000000.0,USD,10-Q,2026,Q2,2026-03-28,2026-05-01,0000320193-26-000013,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019326000013/
0000320193,AAPL,Apple,revenue,97278000000.0,USD,10-Q,2023,Q2,2022-03-26,2023-05-05,0000320193-23-000064,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/
0001551152,ABBV,AbbVie Inc.,equity,-8172000000.0,USD,10-K,2022,FY,2019-12-31,2023-02-17,0001551152-23-000011,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,https://www.sec.gov/Archives/edgar/data/1551152/000155115223000011/
0001551152,ABBV,AbbVie Inc.,inventory,1786000000.0,USD,10-Q,2018,Q3,2018-09-30,2018-11-07,0001551152-18-000042,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1551152/000155115218000042/
0001551152,ABBV,AbbVie Inc.,net_income,2747000000.0,USD,10-Q,2018,Q3,2018-09-30,2018-11-07,0001551152-18-000042,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1551152/000155115218000042/
0001551152,ABBV,AbbVie Inc.,net_income,741000000.0,USD,10-Q,2019,Q2,2019-06-30,2019-08-05,0001551152-19-000023,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000023/
0001551152,ABBV,AbbVie Inc.,operating_cash_flow,10049000000.0,USD,10-Q,2019,Q3,2019-09-30,2019-11-06,0001551152-19-000030,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000030/
0001551152,ABBV,AbbVie Inc.,operating_income,3831000000.0,USD,10-Q,2025,Q3,2024-09-30,2025-11-04,0001551152-25-000049,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1551152/000155115225000049/
0001559720,ABNB,AirBnB Class A,equity,8165000000.0,USD,10-K,2024,FY,2023-12-31,2025-02-13,0001559720-25-000010,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1559720/000155972025000010/
0001559720,ABNB,AirBnB Class A,operating_cash_flow,2313000000.0,USD,10-K,2022,FY,2021-12-31,2023-02-17,0001559720-23-000003,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/1559720/000155972023000003/
0000001800,ABT,Abbott Laboratories,inventory,6194000000.0,USD,10-Q,2025,Q3,2024-12-31,2025-10-29,0001628280-25-047131,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1800/000162828025047131/
0000001800,ABT,Abbott Laboratories,operating_cash_flow,7261000000.0,USD,10-K,2023,FY,2023-12-31,2024-02-16,0001628280-24-005348,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/
0000001800,ABT,Abbott Laboratories,operating_income,1495000000.0,USD,10-Q,2020,Q3,2020-09-30,2020-11-04,0001104659-20-121336,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1800/000110465920121336/
0000001800,ABT,Abbott Laboratories,sga,2302000000.0,USD,10-Q,2021,Q3,2020-09-30,2021-11-03,0001104659-21-133629,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/1800/000110465921133629/
0000006201,AAL,American,eps,0.17,USD/shares,10-K,2025,FY,2025-12-31,2026-02-18,0000006201-26-000014,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/6201/000000620126000014/
0000006201,AAL,American,equity,-3727000000.0,USD,10-Q,2026,Q1,2025-12-31,2026-04-23,0000006201-26-000032,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620126000032/
0000006201,AAL,American,revenue,54633000000.0,USD,10-K,2025,FY,2025-12-31,2026-02-18,0000006201-26-000014,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/6201/000000620126000014/
0000006201,AAL,American,revenue,12551000000.0,USD,10-Q,2026,Q1,2025-03-31,2026-04-23,0000006201-26-000032,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/6201/000000620126000032/
0000320193,AAPL,Apple,capex,7718000000.0,USD,10-Q,2019,Q3,2019-06-29,2019-07-31,0000320193-19-000076,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/320193/000032019319000076/
0000320193,AAPL,Apple,cash,39771000000.0,USD,10-Q,2020,Q1,2019-12-28,2020-01-29,0000320193-20-000010,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/320193/000032019320000010/
0000320193,AAPL,Apple,equity,117892000000.0,USD,10-Q,2020,Q1,2018-12-29,2020-01-29,0000320193-20-000010,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/320193/000032019320000010/
0000320193,AAPL,Apple,inventory,6580000000.0,USD,10-K,2021,FY,2021-09-25,2021-10-29,0000320193-21-000105,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/320193/000032019321000105/
0000320193,AAPL,Apple,operating_cash_flow,80674000000.0,USD,10-K,2022,FY,2020-09-26,2022-10-28,0000320193-22-000108,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/320193/000032019322000108/
0000320193,AAPL,Apple,rd,3701000000.0,USD,10-Q,2018,Q3,2018-06-30,2018-08-01,0000320193-18-000100,us-gaap,ResearchAndDevelopmentExpense,https://www.sec.gov/Archives/edgar/data/320193/000032019318000100/
0001551152,ABBV,AbbVie Inc.,equity,16314000000.0,USD,10-Q,2022,Q2,2022-03-31,2022-08-04,0001551152-22-000030,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,https://www.sec.gov/Archives/edgar/data/1551152/000155115222000030/
0001551152,ABBV,AbbVie Inc.,gross_profit,8597000000.0,USD,10-K,2023,FY,2023-12-31,2024-02-20,0001551152-24-000011,us-gaap,GrossProfit,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000011/
0001551152,ABBV,AbbVie Inc.,operating_income,4603000000.0,USD,10-Q,2022,Q3,2022-09-30,2022-11-04,0001551152-22-000045,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1551152/000155115222000045/
0001551152,ABBV,AbbVie Inc.,operating_income,3998000000.0,USD,10-Q,2025,Q2,2024-06-30,2025-08-04,0001551152-25-000040,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1551152/000155115225000040/
0001559720,ABNB,AirBnB Class A,debt,1993000000.0,USD,10-Q,2024,Q2,2024-06-30,2024-08-06,0001559720-24-000024,us-gaap,LongTermDebtNoncurrent,https://www.sec.gov/Archives/edgar/data/1559720/000155972024000024/
0001559720,ABNB,AirBnB Class A,rd,419000000.0,USD,10-Q,2024,Q3,2023-09-30,2024-11-07,0001559720-24-000032,us-gaap,ResearchAndDevelopmentExpense,https://www.sec.gov/Archives/edgar/data/1559720/000155972024000032/
0000001800,ABT,Abbott Laboratories,net_income,537000000.0,USD,10-Q,2020,Q2,2020-06-30,2020-07-29,0001104659-20-087850,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1800/000110465920087850/
0000001800,ABT,Abbott Laboratories,net_income,1436000000.0,USD,10-Q,2023,Q3,2023-09-30,2023-11-01,0001628280-23-035957,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/
0000001800,ABT,Abbott Laboratories,operating_cash_flow,1025000000.0,USD,10-Q,2025,Q1,2024-03-31,2025-04-30,0001628280-25-021090,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/1800/000162828025021090/
0000001800,ABT,Abbott Laboratories,sga,2726000000.0,USD,10-Q,2022,Q2,2021-06-30,2022-08-02,0001628280-22-020209,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/1800/000162828022020209/
0000001800,ABT,Abbott Laboratories,sga,2731000000.0,USD,10-Q,2023,Q3,2022-09-30,2023-11-01,0001628280-23-035957,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/
0000006201,AAL,American,assets,64716000000.0,USD,10-Q,2023,Q1,2022-12-31,2023-04-27,0000006201-23-000042,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/6201/000000620123000042/
0000006201,AAL,American,cash,398000000.0,USD,10-K,2019,FY,2017-12-31,2020-02-19,0000006201-20-000023,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620120000023/
0000006201,AAL,American,cash,348000000.0,USD,10-Q,2019,Q1,2019-03-31,2019-04-26,0000006201-19-000023,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620119000023/
0000006201,AAL,American,debt,3501000000.0,USD,10-K,2024,FY,2023-12-31,2025-02-19,0000006201-25-000010,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/6201/000000620125000010/
0000006201,AAL,American,eps,-18.36,USD/shares,10-K,2021,FY,2020-12-31,2022-02-22,0000006201-22-000026,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/6201/000000620122000026/
0000006201,AAL,American,eps,0.02,USD/shares,10-Q,2024,Q1,2023-03-31,2024-04-25,0000006201-24-000032,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/6201/000000620124000032/
